,0
3346,0.09000000171363354
3347,0.10000000149011612
3348,0.09000000171363354
3349,0.0
3350,0.10000000149011612
3351,0.09000000171363354
3352,0.20000000298023224
3353,0.10000000149011612
3354,0.10000000149011612
3355,0.0
3356,0.10000000149011612
3357,0.0
3358,0.10000000149011612
3359,0.0
3360,0.10000000149011612
3361,0.10000000149011612
3362,0.10000000149011612
3363,0.10000000149011612
3364,0.09000000171363354
3365,0.09000000171363354
3366,0.0
3367,0.09000000171363354
3368,0.10000000149011612
3369,0.20000000298023224
3370,0.10000000149011612
3371,0.09000000171363354
3372,0.10000000149011612
3373,0.09000000171363354
3374,0.10000000149011612
3375,0.10000000149011612
3376,0.10000000149011612
3377,0.09000000171363354
3378,0.10000000149011612
3379,0.10000000149011612
3380,0.10000000149011612
3381,0.10000000149011612
3382,0.09000000171363354
3383,0.0
3384,0.10000000149011612
3385,0.20000000298023224
3386,0.09000000171363354
3387,0.10000000149011612
3388,0.10000000149011612
3389,0.09000000171363354
3390,0.10000000149011612
3391,0.10000000149011612
3392,0.10000000149011612
3393,0.20000000298023224
3394,0.10000000149011612
3395,0.20000000298023224
3396,0.09000000171363354
3397,0.10000000149011612
3398,0.10000000149011612
3399,0.10000000149011612
3400,0.0
3401,0.09000000171363354
3402,0.10000000149011612
3403,0.10000000149011612
3404,0.10000000149011612
3405,0.10000000149011612
3406,0.10000000149011612
3407,0.10000000149011612
3408,0.0
3409,0.0
3410,0.10000000149011612
3411,0.10000000149011612
3412,0.10000000149011612
3413,0.10000000149011612
3414,0.09000000171363354
3415,0.10000000149011612
3416,0.10000000149011612
3417,0.10000000149011612
3418,0.10000000149011612
3419,0.09000000171363354
3420,0.10000000149011612
3421,0.09000000171363354
3422,0.09000000171363354
3423,0.10000000149011612
3424,0.10000000149011612
3425,0.0
3426,0.10000000149011612
3427,0.0
3428,0.09000000171363354
3429,0.10000000149011612
3430,0.0
3431,0.10000000149011612
3432,0.09000000171363354
3433,0.20000000298023224
3434,0.10000000149011612
3435,0.0
3436,0.09000000171363354
3437,0.10000000149011612
3438,0.0
3439,0.09000000171363354
3440,0.10000000149011612
3441,0.10000000149011612
3442,0.10000000149011612
3443,0.09000000171363354
3444,0.09000000171363354
3445,0.10000000149011612
3446,0.0
3447,0.10000000149011612
3448,0.0
3449,0.09000000171363354
3450,0.20000000298023224
3451,0.10000000149011612
3452,0.10000000149011612
3453,0.10000000149011612
3454,0.10000000149011612
3455,0.0
3456,0.09000000171363354
3457,0.10000000149011612
3458,0.10000000149011612
3459,0.10000000149011612
3460,0.09000000171363354
3461,0.09000000171363354
3462,0.10000000149011612
3463,0.10000000149011612
3464,0.10000000149011612
3465,0.10000000149011612
3466,0.10000000149011612
3467,0.10000000149011612
3468,0.10000000149011612
3469,0.09000000171363354
3470,0.10000000149011612
3471,0.10000000149011612
3472,0.10000000149011612
3473,0.10000000149011612
3474,0.10000000149011612
3475,0.10000000149011612
3476,0.10000000149011612
3477,0.09000000171363354
3478,0.0
3479,0.10000000149011612
3480,0.10000000149011612
3481,0.10000000149011612
3482,0.10000000149011612
3483,0.10000000149011612
3484,0.20000000298023224
3485,0.10000000149011612
3486,0.10000000149011612
3487,0.10000000149011612
3488,0.10000000149011612
3489,0.0
3490,0.09000000171363354
3491,0.4000000059604645
3492,0.10000000149011612
3493,0.10000000149011612
3494,0.10000000149011612
3495,0.10000000149011612
3496,0.0
3497,0.09000000171363354
3498,0.10000000149011612
3499,0.10000000149011612
3500,0.10000000149011612
3501,0.10000000149011612
3502,0.0
3503,0.10000000149011612
3504,0.10000000149011612
3505,0.0
3506,0.10000000149011612
3507,0.10000000149011612
3508,0.10000000149011612
3509,0.10000000149011612
3510,0.10000000149011612
3511,0.10000000149011612
3512,0.10000000149011612
3513,0.09000000171363354
3514,0.10000000149011612
3515,0.10000000149011612
3516,0.10000000149011612
3517,0.09000000171363354
3518,0.09000000171363354
3519,0.10000000149011612
3520,0.0
3521,0.09000000171363354
3522,0.10000000149011612
3523,0.09000000171363354
3524,0.0
3525,0.10000000149011612
3526,0.10000000149011612
3527,0.10000000149011612
3528,0.10000000149011612
3529,0.09000000171363354
3530,0.09000000171363354
3531,0.10000000149011612
3532,0.10000000149011612
3533,0.09000000171363354
3534,0.10000000149011612
3535,0.09000000171363354
3536,0.0
3537,0.10000000149011612
3538,0.09000000171363354
3539,0.09000000171363354
3540,0.09000000171363354
3541,0.20000000298023224
3542,0.09000000171363354
3543,0.10000000149011612
3544,0.10000000149011612
3545,0.0
3546,0.10000000149011612
3547,0.10000000149011612
3548,0.20000000298023224
3549,0.0
3550,0.10000000149011612
3551,0.09000000171363354
3552,0.10000000149011612
3553,0.10000000149011612
3554,0.0
3555,0.09000000171363354
3556,0.10000000149011612
3557,0.10000000149011612
3558,0.20000000298023224
3559,0.09000000171363354
3560,0.10000000149011612
3561,0.09000000171363354
3562,0.10000000149011612
3563,0.09000000171363354
3564,0.10000000149011612
3565,0.09000000171363354
3566,0.30000000447034836
3567,0.10000000149011612
3568,0.30000000447034836
3569,0.09000000171363354
3570,0.0
3571,0.09000000171363354
3572,0.0
3573,0.09000000171363354
3574,0.09000000171363354
3575,0.0
3576,0.09000000171363354
3577,0.10000000149011612
3578,0.09000000171363354
3579,0.09000000171363354
3580,0.10000000149011612
3581,0.10000000149011612
3582,0.10000000149011612
3583,0.10000000149011612
3584,0.0
3585,0.0
3586,0.10000000149011612
3587,0.10000000149011612
3588,0.0
3589,0.10000000149011612
3590,0.10000000149011612
3591,0.10000000149011612
3592,0.10000000149011612
3593,0.0
3594,0.09000000171363354
3595,0.10000000149011612
3596,0.10000000149011612
3597,0.10000000149011612
3598,0.10000000149011612
3599,0.10000000149011612
3600,0.0
3601,0.10000000149011612
3602,0.10000000149011612
3603,0.20000000298023224
3604,0.20000000298023224
3605,0.10000000149011612
3606,0.10000000149011612
3607,0.10000000149011612
3608,0.10000000149011612
3609,0.10000000149011612
3610,0.10000000149011612
3611,0.20000000298023224
3612,0.10000000149011612
3613,0.10000000149011612
3614,0.10000000149011612
3615,0.10000000149011612
3616,0.10000000149011612
3617,0.10000000149011612
3618,0.10000000149011612
3619,0.10000000149011612
3620,0.10000000149011612
3621,0.10000000149011612
3622,0.10000000149011612
3623,0.10000000149011612
3624,0.10000000149011612
3625,0.0
3626,0.10000000149011612
3627,0.10000000149011612
3628,0.10000000149011612
3629,0.10000000149011612
3630,0.10000000149011612
3631,0.09000000171363354
3632,0.10000000149011612
3633,0.09000000171363354
3634,0.10000000149011612
3635,0.10000000149011612
3636,0.10000000149011612
3637,0.10000000149011612
3638,0.10000000149011612
3639,0.0
3640,0.09000000171363354
3641,0.10000000149011612
3642,0.20000000298023224
3643,0.10000000149011612
3644,0.30000000447034836
3645,0.10000000149011612
3646,0.10000000149011612
3647,0.20000000298023224
3648,0.10000000149011612
3649,0.0
3650,0.10000000149011612
3651,0.30000000447034836
3652,0.09000000171363354
3653,0.10000000149011612
3654,0.10000000149011612
3655,0.10000000149011612
3656,0.10000000149011612
3657,0.10000000149011612
3658,0.10000000149011612
3659,0.20000000298023224
3660,0.10000000149011612
3661,0.10000000149011612
3662,0.10000000149011612
3663,0.10000000149011612
3664,0.10000000149011612
3665,0.10000000149011612
3666,0.10000000149011612
3667,0.10000000149011612
3668,0.10000000149011612
3669,0.10000000149011612
3670,0.10000000149011612
3671,0.0
3672,0.10000000149011612
3673,0.0
3674,0.09000000171363354
3675,0.10000000149011612
3676,0.10000000149011612
3677,0.10000000149011612
3678,0.10000000149011612
3679,0.10000000149011612
3680,0.0
3681,0.10000000149011612
3682,0.10000000149011612
3683,0.10000000149011612
3684,0.10000000149011612
3685,0.10000000149011612
3686,0.10000000149011612
3687,0.10000000149011612
3688,0.10000000149011612
3689,0.10000000149011612
3690,0.0
3691,0.09000000171363354
3692,0.10000000149011612
3693,0.10000000149011612
3694,0.0
3695,0.10000000149011612
3696,0.09000000171363354
3697,0.09000000171363354
3698,0.10000000149011612
3699,0.09000000171363354
3700,0.10000000149011612
3701,0.09000000171363354
3702,0.10000000149011612
3703,0.09000000171363354
3704,0.09000000171363354
3705,0.09000000171363354
3706,0.0
3707,0.0
3708,0.10000000149011612
3709,0.10000000149011612
3710,0.10000000149011612
3711,0.10000000149011612
3712,0.09000000171363354
3713,0.09000000171363354
3714,0.09000000171363354
3715,0.10000000149011612
3716,0.10000000149011612
3717,0.10000000149011612
3718,0.09000000171363354
3719,0.0
3720,0.10000000149011612
3721,0.09000000171363354
3722,0.10000000149011612
3723,0.10000000149011612
3724,0.10000000149011612
3725,0.09000000171363354
3726,0.10000000149011612
3727,0.09000000171363354
3728,0.0
3729,0.10000000149011612
3730,0.0
3731,0.0
3732,0.10000000149011612
3733,0.10000000149011612
3734,0.10000000149011612
3735,0.0
3736,0.10000000149011612
3737,0.09000000171363354
3738,0.0
3739,0.20000000298023224
3740,0.10000000149011612
3741,0.0
3742,0.10000000149011612
3743,0.0
3744,0.10000000149011612
3745,0.10000000149011612
3746,0.09000000171363354
3747,0.10000000149011612
3748,0.09000000171363354
3749,0.09000000171363354
3750,0.09000000171363354
3751,0.10000000149011612
3752,0.10000000149011612
3753,0.10000000149011612
3754,0.10000000149011612
3755,0.20000000298023224
3756,0.10000000149011612
3757,0.09000000171363354
3758,0.10000000149011612
3759,0.10000000149011612
3760,0.10000000149011612
3761,0.10000000149011612
3762,0.10000000149011612
3763,0.10000000149011612
3764,0.4000000059604645
3765,0.09000000171363354
3766,0.10000000149011612
3767,0.20000000298023224
3768,0.10000000149011612
3769,0.09000000171363354
3770,0.10000000149011612
3771,0.20000000298023224
3772,0.10000000149011612
3773,0.09000000171363354
3774,0.10000000149011612
3775,0.10000000149011612
3776,0.10000000149011612
3777,0.10000000149011612
3778,0.0
3779,0.0
3780,0.10000000149011612
3781,0.10000000149011612
3782,0.09000000171363354
3783,0.10000000149011612
3784,0.09000000171363354
3785,0.09000000171363354
3786,0.0
3787,0.19000000320374966
3788,0.10000000149011612
3789,0.10000000149011612
3790,0.10000000149011612
3791,0.10000000149011612
3792,0.0
3793,0.10000000149011612
3794,0.09000000171363354
3795,0.10000000149011612
3796,0.09000000171363354
3797,0.09000000171363354
3798,0.10000000149011612
3799,0.0
3800,0.10000000149011612
3801,0.10000000149011612
3802,0.10000000149011612
3803,0.10000000149011612
3804,0.10000000149011612
3805,0.0
3806,0.10000000149011612
3807,0.10000000149011612
3808,0.09000000171363354
3809,0.10000000149011612
3810,0.09000000171363354
3811,0.0
3812,0.0
3813,0.20000000298023224
3814,0.10000000149011612
3815,0.0
3816,0.09000000171363354
3817,0.10000000149011612
3818,0.09000000171363354
3819,0.10000000149011612
3820,0.09000000171363354
3821,0.09000000171363354
3822,0.09000000171363354
3823,0.10000000149011612
3824,0.19000000320374966
3825,0.0
3826,0.09000000171363354
3827,0.0
3828,0.0
3829,0.09000000171363354
3830,0.10000000149011612
3831,0.20000000298023224
3832,0.10000000149011612
3833,0.10000000149011612
3834,0.0
3835,0.09000000171363354
3836,0.0
3837,0.10000000149011612
3838,0.10000000149011612
3839,0.10000000149011612
3840,0.10000000149011612
3841,0.10000000149011612
3842,0.10000000149011612
3843,0.10000000149011612
3844,0.10000000149011612
3845,0.10000000149011612
3846,0.10000000149011612
3847,0.10000000149011612
3848,0.10000000149011612
3849,0.10000000149011612
3850,0.20000000298023224
3851,0.09000000171363354
3852,0.10000000149011612
3853,0.10000000149011612
3854,0.10000000149011612
3855,0.20000000298023224
3856,0.10000000149011612
3857,0.10000000149011612
3858,0.20000000298023224
3859,0.20000000298023224
3860,0.10000000149011612
3861,0.0
3862,0.20000000298023224
3863,0.10000000149011612
3864,0.0
3865,0.10000000149011612
3866,0.0
3867,0.10000000149011612
3868,0.10000000149011612
3869,0.10000000149011612
3870,0.09000000171363354
3871,0.0
3872,0.10000000149011612
3873,0.0
3874,0.10000000149011612
3875,0.10000000149011612
3876,0.19000000320374966
3877,0.19000000320374966
3878,0.0
3879,0.20000000298023224
3880,0.10000000149011612
3881,0.0
3882,0.10000000149011612
3883,0.10000000149011612
3884,0.0
3885,0.0
3886,0.0
3887,0.09000000171363354
3888,0.30000000447034836
3889,0.30000000447034836
3890,0.09000000171363354
3891,0.10000000149011612
3892,0.10000000149011612
3893,0.09000000171363354
3894,0.10000000149011612
3895,0.09000000171363354
3896,0.10000000149011612
3897,0.19000000320374966
3898,0.10000000149011612
3899,0.10000000149011612
3900,0.09000000171363354
3901,0.10000000149011612
3902,0.10000000149011612
3903,0.09000000171363354
3904,0.10000000149011612
3905,0.0
3906,0.10000000149011612
3907,0.0
3908,0.20000000298023224
3909,0.0
3910,0.09000000171363354
3911,0.20000000298023224
3912,0.10000000149011612
3913,0.10000000149011612
3914,0.10000000149011612
3915,0.10000000149011612
3916,0.0
3917,0.0
3918,0.09000000171363354
3919,0.09000000171363354
3920,0.10000000149011612
3921,0.10000000149011612
3922,0.0
3923,0.10000000149011612
3924,0.10000000149011612
3925,0.09000000171363354
3926,0.10000000149011612
3927,0.09000000171363354
3928,0.09000000171363354
3929,0.10000000149011612
3930,0.10000000149011612
3931,0.10000000149011612
3932,0.10000000149011612
3933,0.09000000171363354
3934,0.19000000320374966
3935,0.10000000149011612
3936,0.10000000149011612
3937,0.10000000149011612
3938,0.10000000149011612
3939,0.10000000149011612
3940,0.10000000149011612
3941,0.10000000149011612
3942,0.10000000149011612
3943,0.10000000149011612
3944,0.10000000149011612
3945,0.20000000298023224
3946,0.10000000149011612
3947,0.10000000149011612
3948,0.10000000149011612
3949,0.10000000149011612
3950,0.10000000149011612
3951,0.10000000149011612
3952,0.20000000298023224
3953,0.09000000171363354
3954,0.10000000149011612
3955,0.09000000171363354
3956,0.20000000298023224
3957,0.10000000149011612
3958,0.10000000149011612
3959,0.0
3960,0.10000000149011612
3961,0.09000000171363354
3962,0.09000000171363354
3963,0.10000000149011612
3964,0.30000000447034836
3965,0.10000000149011612
3966,0.10000000149011612
3967,0.09000000171363354
3968,0.10000000149011612
3969,0.20000000298023224
3970,0.10000000149011612
3971,0.20000000298023224
3972,0.10000000149011612
3973,0.10000000149011612
3974,0.10000000149011612
3975,0.10000000149011612
3976,0.10000000149011612
3977,0.09000000171363354
3978,0.10000000149011612
3979,0.10000000149011612
3980,0.10000000149011612
3981,0.10000000149011612
3982,0.10000000149011612
3983,0.0
3984,0.09000000171363354
3985,0.20000000298023224
3986,0.10000000149011612
3987,0.10000000149011612
3988,0.09000000171363354
3989,0.10000000149011612
3990,0.0
3991,0.0
3992,0.10000000149011612
3993,0.10000000149011612
3994,0.10000000149011612
3995,0.10000000149011612
3996,0.0
3997,0.20000000298023224
3998,0.10000000149011612
3999,0.0
4000,0.10000000149011612
4001,0.10000000149011612
4002,0.10000000149011612
4003,0.10000000149011612
4004,0.10000000149011612
4005,0.10000000149011612
4006,0.09000000171363354
4007,0.30000000447034836
4008,0.09000000171363354
4009,0.10000000149011612
4010,0.10000000149011612
4011,0.10000000149011612
4012,0.09000000171363354
4013,0.10000000149011612
4014,0.09000000171363354
4015,0.0
4016,0.09000000171363354
4017,0.10000000149011612
4018,0.10000000149011612
4019,0.10000000149011612
4020,0.20000000298023224
4021,0.10000000149011612
4022,0.0
4023,0.10000000149011612
4024,0.10000000149011612
4025,0.10000000149011612
4026,0.10000000149011612
4027,0.10000000149011612
4028,0.10000000149011612
4029,0.09000000171363354
4030,0.20000000298023224
4031,0.09000000171363354
4032,0.20000000298023224
4033,0.09000000171363354
4034,0.09000000171363354
4035,0.19000000320374966
4036,0.10000000149011612
4037,0.10000000149011612
4038,0.09000000171363354
4039,0.0
4040,0.09000000171363354
4041,0.10000000149011612
4042,0.10000000149011612
4043,0.10000000149011612
4044,0.10000000149011612
4045,0.10000000149011612
4046,0.10000000149011612
4047,0.10000000149011612
4048,0.10000000149011612
4049,0.10000000149011612
4050,0.09000000171363354
4051,0.10000000149011612
4052,0.10000000149011612
4053,0.10000000149011612
4054,0.10000000149011612
4055,0.20000000298023224
4056,0.10000000149011612
4057,0.20000000298023224
4058,0.0
4059,0.10000000149011612
4060,0.10000000149011612
4061,0.10000000149011612
4062,0.10000000149011612
4063,0.0
4064,0.10000000149011612
4065,0.10000000149011612
4066,0.09000000171363354
4067,0.09000000171363354
4068,0.20000000298023224
4069,0.20000000298023224
4070,0.09000000171363354
4071,0.10000000149011612
4072,0.10000000149011612
4073,0.09000000171363354
4074,0.09000000171363354
4075,0.19000000320374966
4076,0.10000000149011612
4077,0.09000000171363354
4078,0.10000000149011612
4079,0.10000000149011612
4080,0.09000000171363354
4081,0.0
4082,0.09000000171363354
4083,0.10000000149011612
4084,0.10000000149011612
4085,0.10000000149011612
4086,0.20000000298023224
4087,0.0
4088,0.30000000447034836
4089,0.10000000149011612
4090,0.19000000320374966
4091,0.10000000149011612
4092,0.10000000149011612
4093,0.10000000149011612
4094,0.10000000149011612
4095,0.10000000149011612
4096,0.20000000298023224
4097,0.10000000149011612
4098,0.10000000149011612
4099,0.10000000149011612
4100,0.10000000149011612
4101,0.09000000171363354
4102,0.10000000149011612
4103,0.19000000320374966
4104,0.10000000149011612
4105,0.10000000149011612
4106,0.09000000171363354
4107,0.10000000149011612
4108,0.10000000149011612
4109,0.10000000149011612
4110,0.20000000298023224
4111,0.20000000298023224
4112,0.10000000149011612
4113,0.10000000149011612
4114,0.0
4115,0.20000000298023224
4116,0.09000000171363354
4117,0.1900000050663948
4118,0.10000000149011612
4119,0.09000000171363354
4120,0.10000000149011612
4121,0.10000000149011612
4122,0.10000000149011612
4123,0.09000000171363354
4124,0.10000000149011612
4125,0.0
4126,0.10000000149011612
4127,0.0
4128,0.19000000320374966
4129,0.09000000171363354
4130,0.09000000171363354
4131,0.10000000149011612
4132,0.10000000149011612
4133,0.10000000149011612
4134,0.09000000171363354
4135,0.0
4136,0.09000000171363354
4137,0.0
4138,0.09000000171363354
4139,0.09000000171363354
4140,0.09000000171363354
4141,0.10000000149011612
4142,0.10000000149011612
4143,0.10000000149011612
4144,0.20000000298023224
4145,0.10000000149011612
4146,0.10000000149011612
4147,0.09000000171363354
4148,0.20000000298023224
4149,0.10000000149011612
4150,0.10000000149011612
4151,0.10000000149011612
4152,0.10000000149011612
4153,0.09000000171363354
4154,0.2900000065565109
4155,0.10000000149011612
4156,0.10000000149011612
4157,0.09000000171363354
4158,0.0
4159,0.10000000149011612
4160,0.20000000298023224
4161,0.0
4162,0.20000000298023224
4163,0.10000000149011612
4164,0.20000000298023224
4165,0.10000000149011612
4166,0.10000000149011612
4167,0.09000000171363354
4168,0.0
4169,0.10000000149011612
4170,0.09000000171363354
4171,0.09000000171363354
4172,0.10000000149011612
4173,0.10000000149011612
4174,0.10000000149011612
4175,0.10000000149011612
4176,0.10000000149011612
4177,0.10000000149011612
4178,0.09000000171363354
4179,0.0
4180,0.10000000149011612
4181,0.10000000149011612
4182,0.10000000149011612
4183,0.10000000149011612
4184,0.10000000149011612
4185,0.10000000149011612
4186,0.10000000149011612
4187,0.10000000149011612
4188,0.10000000149011612
4189,0.10000000149011612
4190,0.10000000149011612
4191,0.10000000149011612
4192,0.10000000149011612
4193,0.20000000298023224
4194,0.10000000149011612
4195,0.10000000149011612
4196,0.20000000298023224
4197,0.10000000149011612
4198,0.0
4199,0.10000000149011612
4200,0.09000000171363354
4201,0.09000000171363354
4202,0.09000000171363354
4203,0.09000000171363354
4204,0.10000000149011612
4205,0.0
4206,0.10000000149011612
4207,0.10000000149011612
4208,0.0
4209,0.10000000149011612
4210,0.10000000149011612
4211,0.10000000149011612
4212,0.10000000149011612
4213,0.10000000149011612
4214,0.10000000149011612
4215,0.10000000149011612
4216,0.10000000149011612
4217,0.09000000171363354
4218,0.0
4219,0.0
4220,0.10000000149011612
4221,0.20000000298023224
4222,0.10000000149011612
4223,0.10000000149011612
4224,0.10000000149011612
4225,0.10000000149011612
4226,0.10000000149011612
4227,0.10000000149011612
4228,0.10000000149011612
4229,0.10000000149011612
4230,0.10000000149011612
4231,0.0
4232,0.10000000149011612
4233,0.10000000149011612
4234,0.10000000149011612
4235,0.10000000149011612
4236,0.10000000149011612
4237,0.10000000149011612
4238,0.10000000149011612
4239,0.10000000149011612
4240,0.20000000298023224
4241,0.09000000171363354
4242,0.09000000171363354
4243,0.30000000447034836
4244,0.10000000149011612
4245,0.09000000171363354
4246,0.10000000149011612
4247,0.09000000171363354
4248,0.0
4249,0.10000000149011612
4250,0.09000000171363354
4251,0.20000000298023224
4252,0.10000000149011612
4253,0.0
4254,0.09000000171363354
4255,0.09000000171363354
4256,0.10000000149011612
4257,0.10000000149011612
4258,0.09000000171363354
4259,0.10000000149011612
4260,0.09000000171363354
4261,0.0
4262,0.09000000171363354
4263,0.10000000149011612
4264,0.10000000149011612
4265,0.10000000149011612
4266,0.10000000149011612
4267,0.10000000149011612
4268,0.0
4269,0.10000000149011612
4270,0.09000000171363354
4271,0.10000000149011612
4272,0.10000000149011612
4273,0.10000000149011612
4274,0.10000000149011612
4275,0.09000000171363354
4276,0.20000000298023224
4277,0.09000000171363354
4278,0.10000000149011612
4279,0.0
4280,0.09000000171363354
4281,0.10000000149011612
4282,0.20000000298023224
4283,0.10000000149011612
4284,0.10000000149011612
4285,0.0
4286,0.10000000149011612
4287,0.0
4288,0.10000000149011612
4289,0.09000000171363354
4290,0.10000000149011612
4291,0.09000000171363354
4292,0.09000000171363354
4293,0.10000000149011612
4294,0.10000000149011612
4295,0.20000000298023224
4296,0.09000000171363354
4297,0.20000000298023224
4298,0.10000000149011612
4299,0.10000000149011612
4300,0.10000000149011612
4301,0.09000000171363354
4302,0.10000000149011612
4303,0.10000000149011612
4304,0.10000000149011612
4305,0.09000000171363354
4306,0.09000000171363354
4307,0.10000000149011612
4308,0.10000000149011612
4309,0.09000000171363354
4310,0.0
4311,0.09000000171363354
4312,0.09000000171363354
4313,0.10000000149011612
4314,0.10000000149011612
4315,0.10000000149011612
4316,0.10000000149011612
4317,0.10000000149011612
4318,0.10000000149011612
4319,0.10000000149011612
4320,0.10000000149011612
4321,0.0
4322,0.09000000171363354
4323,0.10000000149011612
4324,0.09000000171363354
4325,0.09000000171363354
4326,0.10000000149011612
4327,0.09000000171363354
4328,0.20000000298023224
4329,0.09000000357627869
4330,0.10000000149011612
4331,0.10000000149011612
4332,0.10000000149011612
4333,0.10000000149011612
4334,0.0
4335,0.10000000149011612
4336,0.10000000149011612
4337,0.10000000149011612
4338,0.10000000149011612
4339,0.0
4340,0.10000000149011612
4341,0.0
4342,0.10000000149011612
4343,0.0
4344,0.09000000171363354
4345,0.10000000149011612
4346,0.0
4347,0.10000000149011612
4348,0.0
4349,0.10000000149011612
4350,0.10000000149011612
4351,0.10000000149011612
4352,0.10000000149011612
4353,0.09000000171363354
4354,0.10000000149011612
4355,0.09000000171363354
4356,0.09000000171363354
4357,0.09000000171363354
4358,0.10000000149011612
4359,0.09000000171363354
4360,0.0
4361,0.10000000149011612
4362,0.10000000149011612
4363,0.10000000149011612
4364,0.10000000149011612
4365,0.10000000149011612
4366,0.10000000149011612
4367,0.0
4368,0.10000000149011612
4369,0.10000000149011612
4370,0.10000000149011612
4371,0.0
4372,0.10000000149011612
4373,0.0
4374,0.10000000149011612
4375,0.10000000149011612
4376,0.10000000149011612
4377,0.0
4378,0.10000000149011612
4379,0.10000000149011612
4380,0.19000000320374966
4381,0.10000000149011612
4382,0.09000000171363354
4383,0.10000000149011612
4384,0.0
4385,0.10000000149011612
4386,0.10000000149011612
4387,0.10000000149011612
4388,0.10000000149011612
4389,0.20000000298023224
4390,0.0
4391,0.0
4392,0.10000000149011612
4393,0.10000000149011612
4394,0.10000000149011612
4395,0.10000000149011612
4396,0.09000000171363354
4397,0.09000000171363354
4398,0.10000000149011612
4399,0.0
4400,0.10000000149011612
4401,0.10000000149011612
4402,0.10000000149011612
4403,0.10000000149011612
4404,0.10000000149011612
4405,0.10000000149011612
4406,0.10000000149011612
4407,0.10000000149011612
4408,0.09000000171363354
4409,0.10000000149011612
4410,0.10000000149011612
4411,0.10000000149011612
4412,0.10000000149011612
4413,0.10000000149011612
4414,0.10000000149011612
4415,0.10000000149011612
4416,0.0
4417,0.20000000298023224
4418,0.09000000171363354
4419,0.10000000149011612
4420,0.09000000171363354
4421,0.10000000149011612
4422,0.10000000149011612
4423,0.09000000171363354
4424,0.10000000149011612
4425,0.09000000171363354
4426,0.10000000149011612
4427,0.10000000149011612
4428,0.10000000149011612
4429,0.10000000149011612
4430,0.09000000171363354
4431,0.0
4432,0.10000000149011612
4433,0.10000000149011612
4434,0.0
4435,0.10000000149011612
4436,0.10000000149011612
4437,0.10000000149011612
4438,0.10000000149011612
4439,0.09000000171363354
4440,0.10000000149011612
4441,0.09000000171363354
4442,0.10000000149011612
4443,0.10000000149011612
4444,0.0
4445,0.10000000149011612
4446,0.10000000149011612
4447,0.10000000149011612
4448,0.10000000149011612
4449,0.10000000149011612
4450,0.10000000149011612
4451,0.10000000149011612
4452,0.0
4453,0.09000000171363354
4454,0.10000000149011612
4455,0.0
4456,0.10000000149011612
4457,0.10000000149011612
4458,0.10000000149011612
4459,0.09000000171363354
4460,0.0
4461,0.09000000171363354
4462,0.20000000298023224
4463,0.10000000149011612
4464,0.10000000149011612
4465,0.10000000149011612
4466,0.0
4467,0.10000000149011612
4468,0.10000000149011612
4469,0.10000000149011612
4470,0.10000000149011612
4471,0.10000000149011612
4472,0.10000000149011612
4473,0.20000000298023224
4474,0.10000000149011612
4475,0.0
4476,0.10000000149011612
4477,0.0
4478,0.10000000149011612
4479,0.10000000149011612
4480,0.10000000149011612
4481,0.10000000149011612
4482,0.10000000149011612
4483,0.10000000149011612
4484,0.10000000149011612
4485,0.09000000171363354
4486,0.10000000149011612
4487,0.0
4488,0.30000000447034836
4489,0.10000000149011612
4490,0.10000000149011612
4491,0.10000000149011612
4492,0.0
4493,0.0
4494,0.10000000149011612
4495,0.10000000149011612
4496,0.10000000149011612
4497,0.30000000447034836
4498,0.0
4499,0.20000000298023224
4500,0.10000000149011612
4501,0.10000000149011612
4502,0.09000000171363354
4503,0.10000000149011612
4504,0.10000000149011612
4505,0.20000000298023224
4506,0.10000000149011612
4507,0.10000000149011612
4508,0.10000000149011612
4509,0.10000000149011612
4510,0.10000000149011612
4511,0.0
4512,0.10000000149011612
4513,0.10000000149011612
4514,0.10000000149011612
4515,0.10000000149011612
4516,0.10000000149011612
4517,0.10000000149011612
4518,0.10000000149011612
4519,0.10000000149011612
4520,0.10000000149011612
4521,0.10000000149011612
4522,0.10000000149011612
4523,0.10000000149011612
4524,0.20000000298023224
4525,0.09000000171363354
4526,0.10000000149011612
4527,0.10000000149011612
4528,0.10000000149011612
4529,0.10000000149011612
4530,0.09000000171363354
4531,0.10000000149011612
4532,0.10000000149011612
4533,0.0
4534,0.0
4535,0.10000000149011612
4536,0.10000000149011612
4537,0.10000000149011612
4538,0.09000000171363354
4539,0.10000000149011612
4540,0.10000000149011612
4541,0.10000000149011612
4542,0.10000000149011612
4543,0.10000000149011612
4544,0.10000000149011612
4545,0.10000000149011612
4546,0.0
4547,0.10000000149011612
4548,0.10000000149011612
4549,0.0
4550,0.0
4551,0.0
4552,0.10000000149011612
4553,0.20000000298023224
4554,0.09000000171363354
4555,0.10000000149011612
4556,0.0
4557,0.10000000149011612
4558,0.10000000149011612
4559,0.10000000149011612
4560,0.10000000149011612
4561,0.10000000149011612
4562,0.10000000149011612
4563,0.0
4564,0.09000000171363354
4565,0.0
4566,0.10000000149011612
4567,0.10000000149011612
4568,0.10000000149011612
4569,0.10000000149011612
4570,0.10000000149011612
4571,0.10000000149011612
4572,0.10000000149011612
4573,0.09000000171363354
4574,0.10000000149011612
4575,0.10000000149011612
4576,0.10000000149011612
4577,0.10000000149011612
4578,0.10000000149011612
